year,period,rank,company,value_musd,ref_url,table_note,wiki_revision
2011,Q1,6,BHP Billiton,247079.5,http://media.ft.com/cms/33558890-98d4-11e0-bd66-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q2,6,Royal Dutch Shell,225122.8,https://www.ft.com/intl/cms/fbe463aa-a660-11e0-ae9c-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q3,6,ICBC,206021.4,https://www.ft.com/intl/cms/f808f946-ef56-11e0-918b-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q4,6,Microsoft,218380.1,http://media.ft.com/cms/73f82726-385d-11e1-9f07-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q1,7,China Construction Bank,232608.6,http://media.ft.com/cms/33558890-98d4-11e0-bd66-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q2,7,Microsoft,219251.9,https://www.ft.com/intl/cms/fbe463aa-a660-11e0-ae9c-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q3,7,China Mobile,198778.7,https://www.ft.com/intl/cms/f808f946-ef56-11e0-918b-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q4,7,IBM,216724.4,http://media.ft.com/cms/73f82726-385d-11e1-9f07-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q1,8,Royal Dutch Shell,226128.7,http://media.ft.com/cms/33558890-98d4-11e0-bd66-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q2,8,Nestlé,215017.5,https://www.ft.com/intl/cms/fbe463aa-a660-11e0-ae9c-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q3,8,Royal Dutch Shell,197061.1,https://www.ft.com/intl/cms/f808f946-ef56-11e0-918b-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q4,8,Chevron Corporation,211893.9,http://media.ft.com/cms/73f82726-385d-11e1-9f07-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q1,9,Chevron Corporation,215780.6,http://media.ft.com/cms/33558890-98d4-11e0-bd66-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q2,9,Petrobras,210111.4,https://www.ft.com/intl/cms/fbe463aa-a660-11e0-ae9c-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q3,9,Nestlé,191115.6,https://www.ft.com/intl/cms/f808f946-ef56-11e0-918b-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q4,9,Walmart,204659.8,http://media.ft.com/cms/73f82726-385d-11e1-9f07-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q1,10,Microsoft,213336.4,http://media.ft.com/cms/33558890-98d4-11e0-bd66-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q2,10,IBM,207781.4,https://www.ft.com/intl/cms/fbe463aa-a660-11e0-ae9c-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q3,10,Chevron Corporation,185456.1,https://www.ft.com/intl/cms/f808f946-ef56-11e0-918b-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2011,Q4,10,China Mobile,196148.4,http://media.ft.com/cms/73f82726-385d-11e1-9f07-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2011. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,1,PetroChina,329259.7,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,1,ExxonMobil,291789.1,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,1,ExxonMobil,314622.5,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,1,ExxonMobil,368711.5,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,2,ExxonMobil,316230.8,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,2,PetroChina,268504.8,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,2,PetroChina,270889.9,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,2,PetroChina,303273.6,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,3,Microsoft,256864.7,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,3,Apple,228876.8,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,3,Apple,259223.4,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,3,Apple,295886.3,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,4,ICBC,246419.8,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,4,ICBC,211258.7,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,4,Petrobras,220616.5,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,4,BHP Billiton,243540.3,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,5,Apple,213096.7,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,5,Microsoft,201655.8,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,5,ICBC,213364.1,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,5,Microsoft,238784.5,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,6,BHP Billiton,209935.1,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,6,China Mobile,201471.2,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,6,Microsoft,210676.4,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,6,ICBC,233369.1,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,7,Walmart,209000.7,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,7,Berkshire Hathaway,197356.8,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,7,China Mobile,205339.6,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,7,Petrobras,229066.6,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,8,Berkshire Hathaway,200620.5,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q2,8,China Construction Bank,189170.7,http://media.ft.com/cms/620e79e8-8837-11df-a4e7-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q3,8,Berkshire Hathaway,204792.0,http://media.ft.com/cms/8ec77a3e-d549-11df-8e86-00144feabdc0.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q4,8,China Construction Bank,222245.1,http://media.ft.com/cms/253867ca-1a60-11e0-b003-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
2010,Q1,9,General Electric,194246.2,http://media.ft.com/cms/15951a1e-4899-11df-9a5d-00144feab49a.pdf,This Financial Times –based list is up to date as of 31 December 2010. Indicated changes in market value are relative to the previous quarter.,1371146339
